EPHA8	4	136929419	136956816
GM15969	4	148913511	148914324
CASZ1	4	148804429	148954889
EIF3I	4	129591960	129600648
PODN	4	108014791	108096445
GM13205	4	148947492	148948914
GM12974	4	133816420	133817614
INPP5B	4	124741850	124801511
TTLL10	4	156034840	156059414
ZBTB40	4	136979732	137048801
POMGNT1	4	116123840	116159849
GM12915	4	124735730	124751354
GM13648	4	156052715	156059802
CD52	4	134082448	134095082
CRYBG2	4	134060815	134092504
GM12954	4	119501865	119502546
GM9506	4	149096383	149096702
PEX14	4	148960535	149099876
GM17029	4	148960297	148984671
GM13001	4	137117143	137118143
1700037C06RIK	4	137116709	137117582
GM13003	4	137159082	137165066
GM13005	4	137219760	137220399
GM13002	4	137222641	137223322
LURAP1	4	116132406	116151338
DFFA	4	149104146	149120647
GM16333	4	152410800	152411262
KCNAB2	4	152390742	152477871
GM16334	4	152418283	152421834
NPHP4	4	152476706	152563183
MANEAL	4	124855239	124862171
1110065P20RIK	4	124849080	124851196
MTF1	4	124802104	124849800
YRDC	4	124850679	124855242
SH3BGRL3	4	134127406	134128789
UBXN11	4	134102570	134127593
CORT	4	149125034	149126763
ZKSCAN16	4	58943628	58958355
9430015G10RIK	4	156109982	156127265
RNF223	4	156130513	156133420
WNT4	4	137277489	137299726
EPHA10	4	124880899	124917800
1700125G02RIK	4	124890888	124894782
TMEM234	4	129600668	129624059
IQCC	4	129615126	129619099
9930104L06RIK	4	124937048	124944656
CCDC28B	4	129619274	129623947
CDCA8	4	124918465	124939311
DCDC2B	4	129608331	129614257
CDC42	4	137319696	137357720
TSPAN1	4	116161869	116167601
AGRN	4	156165290	156197488
PIK3R3	4	116221618	116303056
GM12951	4	116176246	116177732
GM49337	4	116173384	116299841
1700042G07RIK	4	116173372	116174290
LLPH-PS1	4	116200563	116200952
2810405F17RIK	4	137387266	137388382
RPL31-PS10	4	137395299	137395676
CELA3A	4	137401554	137409791
GM13172	4	152677748	152678003
GM833	4	152697540	152700515
GM13173	4	153145590	153146943
GM13174	4	153218176	153218595
AJAP1	4	153373221	153482811
GM11914	4	27867149	27867655
PDPN	4	143267431	143299564
GM12551	4	86627075	86631251
4930522O17RIK	4	53246196	53251115
ZCCHC17	4	130315383	130359943
GM12901	4	123258046	123258904
FABP3	4	130308595	130315463
CNGB3	4	19280850	19510623
AI427809	4	53261356	53270232
CCIN	4	43983483	43985423
GM11877	4	19298333	19299184
GM12495	4	53308226	53308672
9530080O11RIK	4	95959715	95967655
1700123M08RIK	4	11966565	11994280
HOOK1	4	95967240	96025413
ZFP37	4	62189540	62231047
GM11840	4	11999474	12009043
OOG2	4	144190719	144196934
NASP	4	116601052	116627941
GM11842	4	12027505	12040894
RBM12B2	4	12089439	12096243
GM12496	4	53401948	53404030
TMEM67	4	12039355	12090020
GM30191	4	134246935	134250042
GRRP1	4	134251110	134254106
SLC31A2	4	62262562	62298411
GM13031	4	140947666	140957902
PADI2	4	140906344	140952586
PRPF38A	4	108563172	108579336
PDIK1L	4	134275002	134287895
BACH2IT1	4	32251761	32265835
BACH2	4	32238804	32586108
STPG1	4	135494790	135537803
GM37270	4	135450881	135451210
NIPAL3	4	135445420	135495038
BACH2OS	4	32559680	32571708
EDN2	4	120161206	120167360
DNAJC8	4	132535550	132553742
PM20D2	4	33174230	33189737
1700055D18RIK	4	45011687	45015406
ZBTB5	4	44991242	45012412
GM12827	4	117496452	117500602
GM11809	4	8672633	8673582
RNF220	4	117271463	117497052
IL11RA1	4	41699989	41769474
ORC1	4	108579423	108614833
GM12828	4	117445950	117455040
GM12843	4	117295817	117297725
SNRNP40	4	130360132	130390026
SDHB	4	140961203	140979193
GM12743	4	108592425	108619849
FOXO6	4	120267079	120287349
MEGF6	4	154170730	154275713
GALT	4	41755228	41758695
CHD7	4	8690406	8867659
GM11930	4	33201764	33201953
FOXO6OS	4	120291350	120303892
SRSF12	4	33208991	33233340
PLIN2	4	86648386	86670060
ARID3C	4	41723836	41731142
SKINT1	4	112006269	112029538
C87977	4	144206775	144213318
RPP25L	4	41712033	41713534
GM13132	4	154220541	154221012
DCTN3	4	41714798	41723170
GM11808	4	3973092	3973595
RPS10-PS3	4	3978251	3978750
SIGMAR1	4	41738493	41756157
GABRD	4	155384980	155398112
CCL27A	4	41769467	41774247
GJA10	4	32596960	32602760
SDR16C5	4	3995936	4019663
PNRC1	4	33245423	33290163
GM11933	4	32611351	32611725
1700060J05RIK	4	53562983	53564697
SLC44A1	4	53440413	53622478
FKBP15	4	62300342	62360548
SDR16C6	4	4055929	4077522
GM13123	4	144247777	144248268
PRAMEL5	4	144270633	144280488
RPS18-PS2	4	8941259	8941656
PARK7	4	150897133	150914437
GM13120	4	144296692	144298137
TRIM63	4	134315120	134329629
GM13130	4	144302961	144304941
CASP8AP2	4	32615451	32653265
GM13195	4	134335498	134335758
5830444B04RIK	4	155398763	155421704
A830012C17RIK	4	4138321	4188703
GM13128	4	144330249	144333465
CFAP74	4	155409190	155466823
PENK	4	4133531	4138819
GM11242	4	76692143	76694599
GM42303	4	76451231	76490113
GM11246	4	76927311	76927655
PTPRD	4	75941238	78211961
GM11780	4	4528204	4528719
GM13122	4	144345597	144346049
GM13119	4	144357942	144364419
GM12786	4	107017935	107022499
SSBP3	4	106910701	107049694
GM11934	4	33303569	33310137
GM17354	4	108633843	108637441
CC2D1B	4	108619940	108634123
GM11936	4	32655929	32656088
PRAMEF20	4	144372760	144377933
SCMH1	4	120405281	120530186
PRAMEF12OS	4	144404868	144406301
GM11935	4	33452491	33452889
RNGTT	4	33310311	33502614
PRAMEF12	4	144391674	144408464
GM20731	4	108622929	108625216
NKAIN1	4	130531602	130574173
PTAFR	4	132564067	132582683
GM12815	4	112146098	112146232
GM12820	4	112121003	112121344
SKINT4	4	112072016	112168076
IMPAD1	4	4762484	4793355
GM12940	4	127033731	127049398
ATP8B5	4	43267159	43373833
GM12944	4	127056262	127056724
GM12941	4	127046383	127046602
ZMYM1	4	127047094	127061152
PTBP3	4	59471868	59549364
GRHL3	4	135541888	135573630
SFPQ	4	127021324	127037013
FBXO10	4	45034247	45084604
CLTA	4	44004452	44032846
CPNE3	4	19519254	19570108
POLR1E	4	45018583	45036565
GM11779	4	4978507	4978874
GM11782	4	5545238	5551223
SLC30A2	4	134343181	134354484
GM11781	4	5602924	5603395
ANGPTL3	4	99030954	99046111
AKR1A1	4	116636510	116651680
GM11839	4	12114284	12116236
GM12852	4	99103060	99103778
DOCK7	4	98936671	99120915
GM11841	4	12125290	12127252
GM11843	4	12131551	12131975
1700012P22RIK	4	144418189	144438772
SPOCD1	4	129929249	129957115
RBM12B1	4	12140264	12146731
SKINT3	4	112232245	112300468
GM12470	4	53662296	53663344
FSD1L	4	53631471	53707009
1700003M07RIK	4	129960374	129963657
SKINT9	4	112385969	112433985
GM12630	4	86817794	86818577
PER3	4	151003652	151044665
DENND4C	4	86748555	86850603
CNR1	4	33924593	33948831
AADACL3	4	144453771	144463756
CDC26	4	62383654	62408642
GM13118	4	144498400	144498948
SLC31A1	4	62360727	62391769
4930589P08RIK	4	151376470	151379582
GM13090	4	151089570	151091449
4930423M02RIK	4	5632328	5642284
CAMTA1	4	150917322	151861876
GM12353	4	19605451	19651130
RMDN1	4	19575162	19606932
WWP1	4	19608303	19708993
GM12819	4	112512740	112521472
9430007A20RIK	4	144519822	144529353
GM13121	4	144526411	144527042
GM12529	4	59532747	59533014
GM12826	4	117513823	117514201
SPACA1	4	34024874	34050191
ARHGEF16	4	154278486	154301676
TMEM52	4	155469114	155470858
GM12821	4	112537061	112537660
GM12814	4	112566407	112593053
SKINT2	4	112557194	112652248
GM13126	4	144545506	144548568
GM13124	4	144555000	144565134
VAMP3	4	151047300	151057963
GM13127	4	144587244	144588632
AADACL4	4	144613707	144623398
TNFRSF9	4	150914562	150946102
B230208B08RIK	4	78211955	78214177
GM11252	4	76393154	76394092
GM11245	4	76837779	76838815
GM11244	4	76811555	76811791
GM11243	4	76793729	76794122
1700029M20RIK	4	135626655	135630198
SLFNL1	4	120532231	120536661
GM436	4	144669937	144686368
GM13178	4	144703191	144721404
FBLIM1	4	141576062	141606096
GM12817	4	112705170	112706236
EXTL1	4	134356372	134383850
SKINT10	4	112711147	112774866
UTS2	4	150997097	151001810
GM438	4	144777204	144786583
PRDX2-RS3	4	144791837	144792660
GM12705	4	99116414	99118301
GM11816	4	9283972	9287391
CLVS1	4	9269293	9451691
IFNLR1	4	135686287	135708181
ERI3	4	117550365	117674297
GM11817	4	9431961	9447199
ASPH	4	9448069	9669344
GM12989	4	135715868	135716598
PUM1	4	130663321	130781564
IL22RA1	4	135728172	135752140
GM12988	4	135756218	135756695
DHRS3	4	144892827	144928209
MYOM3	4	135759715	135815564
ATP13A2	4	140986873	141007330
GM38074	4	144957155	144958848
FKTN	4	53713998	53777890
DMAP1	4	117674681	117682273
GM12818	4	112978465	112979813
GM12823	4	112923696	112945317
GM12816	4	112955075	112956286
SKINT6	4	112804616	113286973
GM12840	4	117700188	117700923
GM13000	4	135853678	135854173
GM12813	4	113368187	113394359
GM12900	4	123274900	123275472
PABPC4	4	123262351	123298925
SKINT5	4	113477891	113999503
CTPS	4	120539868	120570276
FAM92A	4	12153409	12172015
GM12845	4	117724412	117726872
GM12825	4	114096390	114097401
ZFYVE9	4	108637466	108780798
RPS6	4	86854660	86857412
PRDX1	4	116685544	116700822
GM12741	4	108731742	108732297
GM12844	4	117728718	117729299
KLF17	4	117757836	117765648
GM12842	4	117825181	117825656
PRPF4	4	62408797	62426990
TMEM82	4	141613376	141618633
AI507597	4	141614026	141615604
MDN1	4	32657119	32775217
TAL2	4	53779705	53788712
HSPE1-PS6	4	96072424	96072706
CYP2J13	4	96027534	96077546
RPS15A-PS8	4	53791070	53791456
GM15741	4	114165123	114165876
SKINT11	4	114163384	114245028
RAP1GAP	4	137664726	137729861
GM11847	4	12232833	12233951
GM11846	4	12271399	12314583
TMEM38B	4	53826045	53862019
PAFAH2	4	134396320	134427413
CYP2J12	4	96099318	96141152
GM12468	4	53877925	53878328
GM12484	4	54151831	54163678
GM37985	4	12597388	12671843
GM12469	4	54235670	54235876
GNE	4	44034075	44084177
CYP2J7-PS3	4	96151653	96151858
CYP2J7-PS2	4	96170207	96170385
CYP2J7-PS1	4	96190071	96190243
TPT1-PS2	4	54564623	54565143
MMACHC	4	116702279	116708406
GM29067	4	54645811	54646280
ACER2	4	86874396	86934822
GM12480	4	54651903	54656077
GM12477	4	54669622	54670192
TRIQK	4	12906838	12983553
GM12478	4	54646542	54689451
GM12479	4	54853128	54854712
RAP1GAPOS	4	137696979	137706606
GM12971	4	130758563	130762379
GM11820	4	13076140	13096806
GM11819	4	13444770	13445141
GM11826	4	13482755	13483192
GM11825	4	13606034	13606769
GM13171	4	155502316	155502706
GNB1	4	155491361	155559269
GM11797	4	6069874	6070627
GM11796	4	5854516	5855487
FAM110B	4	5644090	6108223
TOMM5	4	45105208	45108114
SLC25A34	4	141618824	141623821
GM12753	4	34130854	34134800
GM12751	4	34354043	34354423
ZFP462	4	54945048	55083563
RNF183	4	62427540	62435252
OXCT2A	4	123321875	123323634
BMP8A	4	123312645	123343252
GM12752	4	34380171	34380981
GM12566	4	45136250	45136608
GM12754	4	34389394	34389847
BTF3L4	4	108814295	108833614
GM12351	4	34457890	34458181
GM12350	4	34485832	34486293
SRSF10	4	135855747	135869908
ORC3	4	34570796	34614944
GM12515	4	55116563	55116923
GM12972	4	130786069	130787855
GM12514	4	55131208	55279479
GM12508	4	55254740	55255219
GM12509	4	55163008	55163616
UBXN2B	4	6191098	6221688
FRMPD1OS	4	45234723	45243990
FRMPD1	4	45184875	45285936
GM13134	4	154601197	154604202
PRDM16	4	154316125	154636873
GM11798	4	6260091	6260965
PLEKHM2	4	141625734	141664899
AKIRIN2	4	34550937	34566908
RUNX1T1	4	13743436	13893649
KTI12	4	108847785	108849413
TXNDC12	4	108834601	108862127
GM12970	4	130811617	130812326
SDC3	4	130792537	130826319
EYA3	4	132638987	132724765
GM26716	4	130824394	130826313
TRABD2B	4	114406724	114615098
GM28864	4	114672697	114673340
GM12829	4	114680804	114687595
CYP2J7	4	96195197	96236659
9130410C08RIK	4	114817161	114902859
GM12830	4	114821722	114856166
FOXD2	4	114906282	114908873
RUSC2	4	43381979	43427088
CYP2J15-PS	4	96245560	96274270
FOXD2OS	4	114909257	114921967
PNRC2	4	135870918	135873850
CYP2J11	4	96294508	96348662
GM13006	4	135891264	135891477
MFAP2	4	141010418	141015984
CYP7A1	4	6265612	6275633
SLC24A2	4	86983124	87230477
GM12512	4	55282064	55282280
CNR2	4	135895394	135920207
FOXE3	4	114925147	114926013
FAM166B	4	43427019	43429134
GM12860	4	120615840	120622682
GM45579	4	120644219	120648137
CITED4	4	120666572	120667820
GM13133	4	154550282	154557645
GM12736	4	108933573	108933808
LAPTM5	4	130913125	130936141
RAB3B	4	108879063	108943324
GM12354	4	19716732	19720199
GM12503	4	44092632	44109311
GM12504	4	44121893	44124123
8030443G20RIK	4	108942843	108972077
SLC7A13	4	19818725	19842218
CYP2J14-PS	4	96356311	96380211
WDR31	4	62448653	62470896
CYP2J8	4	96444596	96507386
CYP2J6	4	96516138	96553661
KCNQ4	4	120696138	120748612
CMPK1	4	114959336	114987241
1700021N21RIK	4	134448766	134450171
GM13111	4	154637576	154644724
GM27202	4	154645083	154645701
GM13110	4	154645754	154655318
ACTRT2	4	154666433	154667867
RAD23B	4	55350043	55392237
CYP2J9	4	96568429	96591578
TRMT10B	4	45297127	45316131
RSC1A1	4	141683851	141685599
DDI2	4	141677549	141723419
ATP6V0D2	4	19876841	19922605
FUCA1	4	135920735	135940311
GM11823	4	13919954	13995193
TOE1	4	116794310	116807640
CCDC163	4	116708509	116751206
GM11824	4	14170066	14170911
1700120G11RIK	4	14219496	14237450
GM11836	4	14433891	14434331
GM12600	4	87298362	87301270
GM12604	4	87580789	87581560
MATN1	4	130944385	130955475
A930031H19RIK	4	131000832	131010474
GM12973	4	130974790	131001339
TESK2	4	116720948	116805956
STMN1	4	134468320	134473843
GM12516	4	55392317	55392701
GM12513	4	55408956	55409307
GM12505	4	55410443	55418842
4930480G23RIK	4	19979445	19985388
GM12510	4	55450684	55465814
SLC26A7	4	14502430	14621805
TTPA	4	20007938	20030785
TMEM35B	4	127123691	127129644
ZMYM6	4	127077383	127124372
FAM213B	4	154895504	154899135
TTC34	4	154837459	154867127
GM11260	4	78233986	78234927
GM13112	4	154864506	154872003
4930430E12RIK	4	6352105	6357530
GM11261	4	78659858	78661588
MMEL1	4	154869585	154895528
HSDL2	4	59581563	59618689
GM11262	4	78697652	78698928
LRRC69	4	14623620	14796060
GM11838	4	14766335	14766565
GM11263	4	79327708	79328456
GM11409	4	79874351	79874753
ALPL	4	137741733	137796384
GM11407	4	80002331	80003388
GM11408	4	80003396	80003914
GM13250	4	134493222	134493974
AGMAT	4	141746672	141759263
MRPL37	4	107055874	107066868
GM11410	4	80003989	80005131
GM11406	4	80440398	80440881
OTUD6B	4	14809498	14826587
GM831	4	131487197	131505527
MLLT3	4	87769925	88033364
GM12962	4	131647048	131677845
GM16080	4	131694607	131710508
PAQR7	4	134496697	134510235
E130308A19RIK	4	59626211	59761439
OSBPL9	4	109061145	109202272
PIP4P2	4	14864076	14915176
TYRP1	4	80834123	80851719
GM12507	4	55508294	55508708
INIP	4	59769637	59801589
KLF4	4	55527143	55532466
AUNIP	4	134510999	134523927
GM12396	4	40775259	40775564
GM12631	4	88033501	88034998
DNAJC16	4	141760189	141790931
GM12646	4	88043804	88044041
LURAP1L	4	80910646	80955628
BSPRY	4	62480053	62497298
B4GALT1	4	40804602	40854005
NFYC	4	120757438	120831572
GM11844	4	15022582	15031987
GM11837	4	14929908	14953030
NECAB1	4	14952245	15149794
GM12943	4	127141279	127141488
CROCC	4	141016637	141060550
STIL	4	115000159	115043196
GM13012	4	137882370	137883937
GM12397	4	40912741	40913355
ECE1	4	137862237	137965229
CYB5RL	4	107066988	107088268
SPINK4	4	40920052	40931395
GM12511	4	55563265	55599296
GM12506	4	55605149	55636901
XKR8	4	132724897	132732546
VPS13D	4	144972622	145195005
NRD1	4	109000655	109061777
RARS2	4	34614957	34660167
GM11845	4	15154392	15154718
SNX30	4	59805840	59904737
HDHD3	4	62499008	62503467
GM12519	4	55969023	55993739
GM12520	4	56162940	56163255
GM12542	4	59889986	59894924
2310081O03RIK	4	56220617	56224521
GM12543	4	59833677	59834219
GM12518	4	56387802	56388580
NADK	4	155562378	155591001
ACTL7B	4	56740005	56741443
TMEM64	4	15265831	15286753
ACTL7A	4	56743413	56744925
BAG1	4	40936398	40948294
B4GALT2	4	117869260	117883487
CASP9	4	141793612	141815976
SMPDL3B	4	132732966	132757252
NSMAF	4	6396207	6454271
CTRCOS	4	141844321	141846990
CELA2A	4	141814962	141826160
DCAF10	4	45342101	45379759
GM11856	4	15486366	15486790
CTRC	4	141814962	141846359
CCDC24	4	117866524	117872557
GM11859	4	15531657	15532111
GM11857	4	15636169	15636492
GM12585	4	45338745	45339034
EXOSC3	4	45316613	45342732
SLC46A2	4	59905126	59915056
GM17114	4	117835299	117868558
SLC6A9	4	117834506	117875198
GM37689	4	6378018	6378292
SDCBP	4	6365650	6408423
CHMP5	4	40948407	40965303
RNF38	4	44126210	44233789
GM11858	4	15740930	15741767
GM11855	4	15819074	15821370
MUP4	4	59956804	59960710
GM27243	4	24430370	24430890
RPA2	4	132768332	132778752
HMGCL	4	135946448	135962617
NFX1	4	40970906	41025993
GM12407	4	41791989	41793601
TPM2	4	43514711	43523765
DLGAP3	4	127169204	127237022
MMS22L	4	24496451	24602950
MUP6	4	59964294	60007274
TAL1	4	115056426	115071755
GM10601	4	41809083	41810504
MUP7	4	60066469	60070475
GM20878	4	41941572	41943124
CDK11B	4	155624854	155649938
CCL19-PS1	4	41921405	41923020
GM21541	4	41903610	41904743
GM13307	4	41893278	41942092
SLC25A51	4	45395923	45408766
GM13302	4	41893388	41895236
CDCP2	4	107096891	107113125
CYP2J5	4	96628773	96664154
PDZK1IP1	4	115088708	115093899
THEMIS2	4	132781843	132796387
TCEANC2	4	107134155	107179116
SLC35A1	4	34663257	34687438
GM16023	4	155608300	155624755
SLC35E2	4	155601416	155623340
GM12802	4	107126613	107136252
TMEM59	4	107178399	107200996
GM16024	4	155616409	155616787
GM12645	4	88151696	88151970
CYP4X1	4	115106323	115134281
HACD4	4	88396144	88438928
CYP4X1OS	4	115133832	115137864
FAM206A	4	56802345	56809601
TNFRSF1B	4	145213463	145246870
FOCAD	4	88094629	88411011
ELP1	4	56749680	56802331
MUP-PS1	4	60085840	60088577
GALE	4	135963727	135968178
EFHD2	4	141858142	141874920
GM29367	4	141875707	141877033
FHAD1OS1	4	141982992	141986797
FHAD1OS2	4	141885654	141897282
GM13059	4	141976779	141977343
FHAD1	4	141890438	142015082
MELK	4	44300876	44364675
GM12677	4	44313427	44314058
TNFRSF8	4	145267137	145315164
GM12695	4	96723647	96785186
RIMS3	4	120854816	120896579
IFNB1	4	88522025	88522774
CYP4A28-PS	4	115138568	115156506
MUP2	4	60135932	60154289
SMIM12	4	127243784	127247809
GM12681	4	99146914	99161642
GM12948	4	127296784	127297465
GGH	4	20042052	20066750
GM12696	4	97521428	97522332
GM12697	4	97556404	97557070
KLHL32	4	24612554	24851124
GJA4	4	127311421	127314039
TNFRSF14	4	154921933	154928563
GJB3	4	127325235	127330844
GM11899	4	24792680	24800310
IFNA15	4	88557673	88558245
IFNA14	4	88571229	88571798
IFNA9	4	88591813	88592385
IFNA-PS1	4	88578887	88580574
E130114P18RIK	4	97568133	97778078
GJB4	4	127351086	127354081
CYP4A29-PS1	4	115175798	115176843
GM12676	4	97754168	97757389
NFIA	4	97772734	98118874
MUP-PS2	4	60155274	60157966
GM12871	4	120901223	120901660
MUP8	4	60218621	60222599
NKAIN3	4	20118874	20778866
GM11873	4	20391096	20392399
GM11872	4	20343706	20347818
GJB5	4	127354809	127358181
GM12947	4	127408379	127408798
ATG4C	4	99193934	99259787
4930471C06RIK	4	127474848	127476840
MUP-PS3	4	60237345	60244027
CFAP206	4	34688559	34730206
GM12834	4	115238754	115241582
GM10305	4	99272671	99275145
FAM205A4	4	41966058	41971856
GM12689	4	99295900	99297258
GM13303	4	42025429	42026712
GM13024	4	145390943	145391660
GM13224	4	145404306	145404399
PLATR16	4	145410245	145449756
GM13230	4	145446740	145450888
GM37530	4	42034581	42039512
GM3892	4	42055152	42089708
GM13304	4	42114817	42115917
GM13223	4	145455633	145456379
SMARCA5-PS	4	145464204	145467420
GM13299	4	42121613	42153435
CCL19-PS3	4	42132559	42134171
GM13229	4	145469711	145470050
EXO5	4	120921196	120925017
CYP4A29	4	115242084	115254557
MRPL48-PS	4	88599175	88599810
IFNA12	4	88602580	88603376
PTPRU	4	131768457	131838288
GM37556	4	99376066	99385712
GM12685	4	99418498	99418711
GM13305	4	42158842	42168603
ZFP990	4	145510759	145539188
GM12601	4	88612653	88614044
HES5	4	154960923	154962371
GM20421	4	154960770	154961678
GM136	4	34743784	34756263
GM13306	4	42153436	42158839
MUTYH	4	116807723	116819440
MUP-PS29	4	60384494	60384695
ZFP69	4	120930137	120951699
MUP-PS28	4	60389861	60390149
GM11871	4	21009880	21010940
CD72	4	43446462	43454628
GM11875	4	21626380	21627178
GM11876	4	21671040	21671308
PRDM13	4	21677480	21685963
MPDZ	4	81278500	81442815
GM11220	4	66725070	66725544
1700080G11RIK	4	127531622	127532885
A630031M04RIK	4	127545101	127570502
TLR4	4	66827584	66930284
TESK1	4	43441939	43448064
1700112K13RIK	4	127810638	127812173
GM11403	4	67165479	67165847
GM12686	4	99418773	99419169
GM12684	4	99430256	99431254
HMGB1-RS18	4	67518306	67518932
4930455G09RIK	4	142017898	142028996
PANK4	4	154964123	154980938
GM11249	4	67930881	67931739
GM12683	4	99520052	99520466
GM11751	4	68023031	68137113
GM13053	4	142042912	142048578
TMEM51	4	142030992	142084304
GM37117	4	99525932	99530662
GM12690	4	99569500	99573011
TMEM51OS1	4	142083972	142088099
GM12687	4	99615817	99616522
GM12688	4	99653607	99654983
FOXD3	4	99656299	99658622
GM12682	4	99662541	99712972
TCP1-PS1	4	68301246	68303290
GM12911	4	68312657	68321961
EIF4G3	4	137993022	138208508
CK137956	4	127927592	127970951
TLN1	4	43531519	43562691
MUP9	4	60418046	60421952
ALG6	4	99715664	99763460
NDUFAF4	4	24898083	24905001
MUP-PS4	4	60437362	60440064
MUP-PS26	4	60479408	60479609
BRINP1	4	68761514	68954397
NECAP2	4	141066512	141078357
SMAP2	4	120968317	121017247
MSMP	4	43583216	43584494
GBA2	4	43566928	43578873
GM11906	4	24966517	25271099
GPR63	4	24966407	25009233
GM21978	4	145560513	145560889
C230012O17RIK	4	24960790	24967449
GM13228	4	145574528	145575161
MUP1	4	60498012	60501960
FHL5	4	25199908	25242876
MUP-PS6	4	60517461	60520175
UFL1	4	25248600	25281821
GM13773	4	60502841	60521169
C87499	4	88627320	88634411
GM12691	4	98146065	98150261
1700095J12RIK	4	138137595	138138518
CREB3	4	43562332	43567060
GM13226	4	145576889	145577292
GM13222	4	145579036	145579173
GM12692	4	98234745	98235290
GM12787	4	98268083	98268575
SMIM8	4	34768664	34778423
0610025J13RIK	4	98321398	98331791
RGP1	4	43578715	43587487
CTNNAL1	4	56810935	56865188
GM12788	4	98352427	98352734
MTFR1L	4	134525550	134535387
IFNA13	4	88643641	88644459
SHB	4	45423278	45532470
GM13281	4	88648738	88649304
GM11404	4	69291621	69295121
IFNA16	4	88675915	88676924
GM11221	4	69691978	69692574
GM11222	4	69853947	69854684
GM11223	4	69925630	69926079
GM13212	4	145585166	145625345
GM11224	4	69954166	69955276
IFNA2	4	88682881	88683912
AQP7	4	41033074	41048139
IFNAB	4	88690302	88691359
ITGB3BP	4	99765402	99929813
GM13273	4	88696191	88696698
MUP-PS24	4	60557570	60557855
GM13282	4	88707909	88708453
GM11225	4	70047157	70048205
PGM1	4	99929414	99987294
GM13271	4	88754868	88755416
AL928605.1	4	88754471	88754678
KLHL9	4	88718292	88722465
GM13274	4	88722757	88757579
EFCAB7	4	99829198	99912788
MUP10	4	60578260	60582199
HPDL	4	116819904	116821707
MUP-PS5	4	60597597	60597695
GM13234	4	145632504	145633250
GM13231	4	145641357	145644399
GM13249	4	145646771	145647115
GM12411	4	45550017	45550499
GM13286	4	88757844	88758380
GM12408	4	45639744	45646111
AQP3	4	41092722	41098183
CSMD2	4	127987857	128567656
ZFP980	4	145670685	145704441
MUP11	4	60658466	60662411
GM13239	4	145689842	145690478
GM13232	4	145729581	145730212
GM13283	4	88760119	88761581
MUP12	4	60737383	60741326
GM13284	4	88763709	88771606
ZFP292	4	34803113	34882960
GM13244	4	145745746	145747401
GM13290	4	88773834	88774801
4930412C18RIK	4	9770585	9823411
MUP-PS7	4	60677683	60680431
GM13062	4	142180602	142184139
GM13236	4	145762929	145764958
KAZN	4	142102390	142239401
GM13243	4	145774719	145775283
CSMD2OS	4	128133523	128166967
HMGB4	4	128260212	128260957
HMGB4OS	4	128261044	128262990
GM13289	4	88776922	88777470
GM12363	4	34842985	34843652
VMN2R-PS15	4	145775612	145775988
ZNF41-PS	4	145825237	145829942
GM13238	4	145837219	145837998
TM2D1	4	98355370	98383306
MMP23	4	155650655	155653384
GM12996	4	116824903	116830603
RPL36-PS8	4	116839907	116840221
GM12994	4	116852664	116853110
GM12993	4	116874588	116875465
GM829	4	45683589	45723338
GM12410	4	45715169	45716421
GM13246	4	145844404	145844718
GM12409	4	45762377	45764223
GM12412	4	45776882	45777209
LDLRAD1	4	107209180	107218060
GM13272	4	88779850	88780660
ALDH1B1	4	45799022	45804604
IFNZ	4	88782131	88783592
ZFP986	4	145868794	145899975
GM13036	4	146058776	146059523
GM13034	4	146067752	146070928
IGFBPL1	4	45809468	45826923
GM13276	4	88785709	88786257
GM13035	4	146073257	146073598
GM13277	4	88788632	88789180
GM13278	4	88791550	88792098
GM13275	4	88794487	88795035
GM13279	4	88797397	88797945
ZFP987	4	146097298	146126621
MUP-PS8	4	60756812	60759526
GM21320	4	60817589	60821463
GM21286	4	60836908	60839649
MUP-PS9	4	61163063	61165771
GM12702	4	100052520	100065984
YWHAQ-PS3	4	70248636	70249373
CDK5RAP2	4	70216856	70410443
COL9A2	4	121039385	121055322
ATP6V0B	4	117884326	117887333
ROR1	4	100095791	100444765
PLATR9	4	34906124	34911481
GM12998	4	116945732	116946534
ZSWIM5	4	116877376	116989264
CGA	4	34893779	34907370
GM12706	4	100361362	100362059
GM12701	4	100119621	100120841
GM12841	4	117883621	117885995
CYP4A12B	4	115411624	115439034
NOL6	4	41114427	41124455
GM12837	4	115416082	115416454
CYP4A12A	4	115299046	115332815
CYP4A30-PS	4	115343788	115363115
GM13285	4	88799665	88801126
GM13287	4	88803254	88803802
GM13288	4	88805531	88808380
IFNA7	4	88816228	88816800
MUP13	4	61224307	61228286
IFNA11	4	88819959	88820531
IFNA6	4	88827416	88827985
IFNA5	4	88835525	88836094
IFNA4	4	88841861	88842421
IFNA1	4	88850087	88850656
PRDX6-PS2	4	25307830	25308523
4930553M12RIK	4	88867233	88868380
IFNE	4	88879538	88880201
GM13047	4	141084864	141085678
TMEM245	4	56866923	56947437
GM5860	4	82065431	82102808
GM11264	4	82033312	82065890
2310026L22RIK	4	138215714	138216189
SELENON	4	134537892	134552166
MUP-PS10	4	61243577	61246293
ALAD	4	62509169	62519918
ZMPSTE24	4	121059237	121098241
MIB2	4	155654677	155669198
GM11897	4	25353702	25354529
GM11894	4	25419349	25419676
GM11896	4	25538850	25539669
SPATA21	4	141088333	141112760
GM11893	4	25541791	25542281
GM37141	4	151915993	151916414
TMCO2	4	121105651	121109226
GM12361	4	34919129	34920520
